provider_num,rpt_rec_num,fy_begin,fy_end,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_pct,medicaid_pct,other_pct,medicare_days,medicaid_days,other_days,total_days,data_quality
403025,762608,06/01/2022,05/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
403026,762609,06/01/2022,05/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450076,762614,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
474004,762619,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
491308,762622,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
063030,762643,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
064023,762644,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
133028,762656,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154011,762667,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154035,762668,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160032,762669,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
193092,762673,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
351326,762706,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
370158,762708,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
433027,762727,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450078,762736,04/01/2022,03/26/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454029,762743,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053034,762784,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
293026,762821,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
141336,762891,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
141350,762892,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
214002,762902,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
394020,762919,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
394033,762920,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453056,762932,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
531312,762938,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673065,762941,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054146,762953,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054152,762954,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
143026,762975,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
320067,763003,07/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673050,763080,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673057,763081,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154024,763198,08/01/2022,07/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
181310,763206,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
244012,763209,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
244013,763210,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
244014,763211,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
394055,763255,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
504008,763280,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
274004,763344,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
363038,763359,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454121,763388,08/01/2022,07/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
461307,763390,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
384008,763422,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154047,763480,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
451340,763540,10/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
144038,763587,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
412001,763640,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673052,763657,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673054,763658,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673071,763660,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154050,763684,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
351313,763748,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
374006,763774,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053305,763808,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053306,763875,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054083,763876,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
251318,763993,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
034025,764072,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154009,764091,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154014,764092,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154021,764093,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154031,764094,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154052,764095,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
234045,764112,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
264004,764115,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053301,764159,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054122,764160,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054133,764161,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
374001,764219,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
034030,764319,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
194008,764338,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
271339,764342,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
430093,764354,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
433300,764355,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
351336,764436,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
122001,764501,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
192058,764598,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241358,764608,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
531302,764778,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054028,764907,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281319,765108,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
291312,765216,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334021,765244,04/01/2022,03/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
531309,765285,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
531310,765286,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521358,765459,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281365,765536,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450348,765626,09/01/2022,02/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054114,765668,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
164003,765701,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
204005,765708,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
400136,765821,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
174016,765899,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
264007,765931,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
264010,765932,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154056,766060,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
264005,766221,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
403027,766241,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
134009,766435,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154008,766444,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154019,766445,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
271315,766471,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
323028,766704,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053039,766860,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
154018,766879,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
284003,766923,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
323026,767081,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
393302,767099,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454084,767131,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
510093,767241,04/01/2022,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171301,767672,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104082,768187,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
271336,768280,04/01/2022,03/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521352,768296,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
184006,768398,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454108,768457,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
121301,768504,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
441303,768582,01/01/2022,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
224041,768711,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
670004,768729,07/01/2022,02/23/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
224039,768791,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301308,768803,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
524008,768815,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
072004,768835,04/01/2022,03/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
141317,768843,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
180143,768886,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
161324,769166,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
194103,769177,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
251313,769432,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
261306,769435,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454009,769505,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454100,769506,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
062012,769537,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
222000,769588,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
252013,769753,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191323,769851,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
222007,769861,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
343025,769887,12/01/2021,11/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
151315,769952,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171334,769954,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
111333,770025,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
234043,770041,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281364,770043,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
442017,770068,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
054147,770106,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104016,770109,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
251304,770200,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104057,770287,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
074003,770350,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241344,770419,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
670131,770472,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171336,770545,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281320,770577,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281363,770578,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
190190,770651,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
222047,770653,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521355,770701,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104071,770733,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453308,770783,01/01/2022,07/18/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
670082,770789,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
032001,770802,12/01/2021,11/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
033302,770803,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
224022,770880,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454109,770939,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171359,770977,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
190208,771320,06/01/2022,05/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
224045,771324,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301306,771366,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521356,771462,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
232039,771559,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
390334,771594,12/10/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454026,771606,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053308,771644,09/01/2022,08/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104076,771655,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281339,771728,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
371311,771737,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
114004,771811,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
394008,771874,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104073,771932,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
231307,771982,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281330,771995,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
304000,771996,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
524000,772233,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
151335,772275,07/01/2022,12/15/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454104,772321,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
131324,772353,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
261302,772372,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454107,772400,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454133,772401,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
114032,772435,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
444004,772508,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
451329,772519,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
404005,772603,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454124,772605,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
050423,772619,07/01/2022,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171361,772652,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241312,772659,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281341,772665,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
112016,772762,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
141352,772771,04/26/2022,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
224043,772808,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
261322,772819,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191310,772901,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
451351,772959,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454110,772965,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
491303,772978,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
512003,772985,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
524017,773095,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454131,773302,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
041323,773328,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104075,773381,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
162001,773551,02/01/2022,01/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191318,773567,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241318,773576,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
451303,773634,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
114010,773815,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
254012,773847,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
102020,773946,03/01/2022,02/28/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171337,773991,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
194102,773998,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
223302,773999,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
232012,774006,02/01/2022,01/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
404004,774050,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
471300,774071,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
251307,774143,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281300,774291,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281336,774293,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171306,774397,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
204006,774720,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
